,word,number,percent_of_count
944,boy,5,0.009255488504683277
945,sent,5,0.009255488504683277
946,pet,5,0.009255488504683277
947,visit,5,0.009255488504683277
948,amanda,5,0.009255488504683277
949,ordeal,5,0.009255488504683277
950,tomorrow,5,0.009255488504683277
951,experience,5,0.009255488504683277
952,deal,5,0.009255488504683277
953,struck,5,0.009255488504683277
954,fought,5,0.009255488504683277
955,journey,5,0.009255488504683277
956,decision,5,0.009255488504683277
957,born,5,0.009255488504683277
958,future,5,0.009255488504683277
959,returned,5,0.009255488504683277
960,visitor,5,0.009255488504683277
961,display,5,0.009255488504683277
962,fighting,5,0.009255488504683277
963,acting,5,0.009255488504683277
964,similar,5,0.009255488504683277
965,central,5,0.009255488504683277
966,evasive,5,0.009255488504683277
967,opening,5,0.009255488504683277
968,judge,5,0.009255488504683277
969,absolutely,5,0.009255488504683277
970,job,5,0.009255488504683277
971,goodbye,5,0.009255488504683277
972,grid,5,0.009255488504683277
973,kilometre,5,0.009255488504683277
974,fact,5,0.009255488504683277
975,origin,5,0.009255488504683277
976,audio,5,0.009255488504683277
977,saurian,5,0.009255488504683277
978,investigate,5,0.009255488504683277
979,per,5,0.009255488504683277
980,worse,5,0.009255488504683277
981,senior,5,0.009255488504683277
982,safety,5,0.009255488504683277
983,assuming,5,0.009255488504683277
984,act,5,0.009255488504683277
985,locate,5,0.009255488504683277
986,anywhere,5,0.009255488504683277
987,transported,5,0.009255488504683277
988,increasing,5,0.009255488504683277
989,voice,5,0.009255488504683277
990,presence,5,0.009255488504683277
991,occupy,5,0.009255488504683277
992,metabolism,5,0.009255488504683277
993,giant,5,0.009255488504683277
994,effort,5,0.009255488504683277
995,shuttlecraft,5,0.009255488504683277
996,ruin,5,0.009255488504683277
997,covered,5,0.009255488504683277
998,protection,5,0.009255488504683277
999,limited,5,0.009255488504683277
1000,harmless,5,0.009255488504683277
1001,respond,5,0.009255488504683277
1002,enter,5,0.009255488504683277
1003,throw,5,0.009255488504683277
1004,lucky,5,0.009255488504683277
1005,certainly,5,0.009255488504683277
1006,talking,5,0.009255488504683277
1007,glad,5,0.009255488504683277
1008,fit,5,0.009255488504683277
1009,detected,5,0.009255488504683277
1010,manner,5,0.009255488504683277
1011,fell,5,0.009255488504683277
1012,subject,5,0.009255488504683277
1013,burn,5,0.009255488504683277
1014,happy,5,0.009255488504683277
1015,immediate,5,0.009255488504683277
1016,gave,5,0.009255488504683277
1017,reaction,5,0.009255488504683277
1018,interesting,5,0.009255488504683277
1019,special,5,0.009255488504683277
1020,becoming,5,0.009255488504683277
1021,captured,5,0.009255488504683277
1022,meaningless,5,0.009255488504683277
1023,waste,5,0.009255488504683277
1024,army,5,0.009255488504683277
1025,previous,5,0.009255488504683277
1026,behold,5,0.009255488504683277
1027,though,5,0.009255488504683277
